amount,old_balance_orig,new_balance_orig,old_balance_dest,new_balance_dest,type,name_orig,name_dest,hour,day_of_week,is_fraud
111.02,5671.4,5789.03,7061.39,6397.93,cash_in,C6043465,M8604820,13,0,1
41.48,3080.95,4570.94,4940.02,8436.14,payment,C6336813,M5358848,21,0,0
129.29,6448.85,1336.92,6230.51,6027.04,transfer,C8262318,M8430203,11,6,0
26.87,2323.88,2044.88,9563.98,6870.71,cash_in,C1322537,M5650251,10,6,0
48.02,1913.92,9914.29,3532.92,5182.5,debit,C4731791,M6609862,14,1,1
33.35,2291.02,294.97,4865.88,2844.62,cash_out,C4492872,M1846806,5,1,1
2.48,1869.26,3001.89,4808.97,2609.63,debit,C7279849,M4202391,22,6,0
3.03,2378.5,543.74,9166.96,4057.64,cash_out,C5169777,M3215750,10,0,0
13.42,988.77,9477.38,3310.24,8606.07,transfer,C5475710,M1877905,8,1,0
29.72,6783.53,9468.4,3993.38,804.94,debit,C3621766,M7229979,11,6,1
0.12,8027.77,452.37,4914.51,5217.04,debit,C2528959,M5185348,23,2,1
49.4,7454.93,7319.34,3169.6,9613.88,transfer,C8892776,M2846755,10,5,0
9.8,3643.63,9499.0,8951.95,3984.09,cash_out,C3913827,M9639110,20,5,0
0.21,272.75,7859.96,1291.21,4164.12,transfer,C7118380,M8257408,7,2,1
1274.04,9401.52,3195.34,2962.7,641.88,debit,C7466145,M9404963,11,5,1
83.46,4659.73,865.73,1979.49,2236.14,cash_in,C1402295,M9475621,1,5,0
3.29,536.9,9172.96,7676.38,4234.22,transfer,C1839786,M4633090,19,1,0
60.59,5058.28,1071.82,5979.58,478.82,cash_in,C2922336,M7473886,7,4,0
4.99,5131.74,7106.44,7365.21,977.09,payment,C8054216,M1767489,11,5,0
312.66,9933.28,7611.58,5409.4,1687.09,cash_in,C3954420,M9791351,1,0,1
13.33,4933.92,8258.81,7267.62,9836.81,transfer,C5871820,M8506606,4,5,0
1139.04,2898.91,4714.49,2310.43,7271.86,transfer,C9950095,M4723621,1,6,1
4.78,8854.65,7626.33,5881.48,9887.59,payment,C2732083,M5283277,11,2,0
4.21,4668.36,886.36,3936.53,2708.01,transfer,C8294423,M7357191,16,4,0
40.5,776.94,5655.75,7652.33,8942.83,transfer,C8130091,M6105675,11,3,0
43.24,3717.89,4081.49,9969.43,2564.54,transfer,C9452037,M1818971,20,5,1
41.87,1550.84,7225.62,1433.56,5339.63,payment,C8189410,M6557897,6,1,0
5.33,4872.9,2495.35,6802.37,1084.27,cash_in,C9070367,M2816391,18,6,0
0.06,2903.4,4856.82,1621.62,8535.93,cash_out,C5406052,M1965982,4,2,1
3.4,3280.37,6616.02,9968.2,3028.3,transfer,C9510759,M1611999,21,4,0
44.35,2166.93,8481.7,4074.47,4636.65,debit,C9556412,M9024716,4,2,0
38.18,230.58,8003.51,7742.2,2562.43,cash_out,C1997220,M1461323,0,4,0
237.74,6189.37,6222.77,2337.65,275.83,payment,C2784367,M8343100,18,4,1
37.52,9904.66,4191.79,3936.11,5168.65,cash_in,C4265708,M7026817,3,4,0
24.05,1538.19,1636.51,7802.09,6355.18,transfer,C1070088,M3783903,4,1,0
585.37,2941.0,3785.58,7461.22,4570.92,transfer,C4094594,M7030163,2,5,1
6.94,530.45,2697.71,9237.97,8523.32,cash_out,C9503380,M1200863,10,0,0
1.82,7125.42,8030.28,8513.03,2253.35,cash_out,C9183869,M9845022,17,2,0
31.78,6180.69,5878.66,3878.01,2017.64,transfer,C6475832,M3357787,15,3,0
4.79,8122.1,8569.54,2890.3,3099.02,transfer,C3428462,M3685540,8,5,0
15.4,5487.78,3989.57,7269.45,2518.73,cash_in,C4937704,M8751469,2,2,0
9.47,829.37,8372.18,1187.78,5376.83,cash_out,C7379687,M7386221,20,4,0
77.07,7901.06,6082.4,2560.51,5780.16,transfer,C7429612,M2430589,0,2,0
20.83,1015.9,5063.47,8349.79,1328.99,transfer,C3100416,M6290332,12,5,0
7.04,3107.36,4913.4,5645.97,6723.9,cash_out,C5856434,M2063516,1,1,0
0.06,7580.62,5205.12,1197.56,8592.87,debit,C2737594,M6235338,0,2,1
40.86,2391.41,3217.14,1246.86,8751.36,transfer,C6196201,M6231456,14,0,0
27.33,5767.99,2821.42,572.89,9993.31,cash_in,C8604027,M2679189,9,5,0
35.23,2205.53,315.63,1135.21,8112.31,payment,C7538508,M5559481,10,3,0
109.25,6647.78,4776.73,2761.05,641.06,payment,C1458376,M4732664,6,6,1
49.07,2656.89,6311.14,6173.03,9698.8,cash_in,C1062242,M4853231,7,4,0
1307.23,9699.74,6187.22,980.72,8176.62,cash_in,C6040873,M2187967,0,6,1
3.81,4323.61,8109.74,3570.87,9409.0,debit,C1762915,M6833151,15,3,0
121.48,904.02,9964.86,6065.35,6475.67,payment,C7828388,M2587478,5,2,1
593.61,2957.34,708.19,4464.04,9510.77,cash_in,C8782600,M6038426,17,3,1
21.67,8181.45,5950.33,5136.78,5215.97,cash_in,C1203290,M5134851,12,6,0
1704.14,4614.35,4738.5,7559.59,4500.71,cash_out,C9060974,M6254601,18,2,1
171.2,8177.15,9348.9,4497.1,1122.31,transfer,C8421397,M2788737,18,5,0
115.13,9927.73,2852.52,333.9,9226.95,payment,C5808585,M5927882,2,6,0
6.62,4286.45,2865.23,2400.38,6689.27,debit,C6084135,M7830962,22,2,0
23.24,5718.71,1178.09,7783.93,362.49,cash_out,C4928188,M7043037,7,0,0
143.62,3180.06,6977.84,5898.1,1883.11,cash_in,C6838196,M4597745,23,3,0
56.06,6172.89,6511.19,4617.98,1127.28,cash_in,C4631527,M6090854,13,5,0
53.35,5003.57,7255.47,9298.04,2041.15,debit,C6855180,M9825690,12,6,0
293.43,8372.38,1619.0,4843.71,8139.49,debit,C8604021,M2551704,8,5,0
1742.75,2087.51,1331.24,7674.55,9182.37,cash_in,C8387317,M1559992,13,0,1
31.19,1102.55,8739.86,8265.09,4678.82,cash_out,C2987132,M3037343,12,1,0
63.32,8133.52,5617.19,1960.98,8781.39,payment,C7595877,M6071075,12,1,0
26.64,6000.1,254.2,9392.85,6659.95,payment,C7050186,M9153687,0,6,0
25.05,2449.64,6647.98,4806.82,8415.29,transfer,C7629008,M7669492,23,4,0
11.23,1348.82,8354.13,6519.63,3359.74,debit,C3913104,M7533553,1,0,0
6577.02,7983.1,1199.75,7730.11,648.29,payment,C8115760,M2238151,13,0,1
7.52,5662.3,7899.03,9682.63,7495.15,debit,C2374065,M3337318,2,6,0
5654.99,5604.81,1485.32,7661.44,5355.47,payment,C7299307,M1859563,21,5,1
61.77,8217.19,8541.7,4832.91,2046.76,cash_out,C2234406,M2029472,8,5,0
135.21,8900.78,9792.32,9492.01,2525.62,cash_in,C7086784,M6318544,23,3,1
570.33,811.03,9914.02,5514.81,8799.99,transfer,C7889743,M4578964,2,4,1
1.46,2945.53,4858.85,724.99,6333.96,cash_out,C1487474,M3609539,6,3,0
1941.19,4419.98,2463.48,5116.76,3236.96,debit,C2109269,M7942866,14,3,1
1120.29,7837.37,6697.61,7158.87,7368.31,cash_out,C6759440,M3347333,17,1,1
12.49,4082.96,4596.72,1106.82,3867.29,debit,C5033238,M8735896,18,2,0
29.13,3276.69,8614.75,9369.2,3198.91,debit,C7953724,M5316157,8,2,0
152.02,9618.2,8034.2,7495.23,4349.13,debit,C8298194,M9511008,3,6,0
5.25,3160.19,9713.82,2285.79,4318.25,transfer,C9719744,M1411407,10,4,0
2.44,3406.04,7054.56,5978.94,6633.27,transfer,C7520573,M3800108,15,4,0
145.95,1800.13,3627.67,1069.89,1604.25,payment,C7546024,M4949030,14,1,0
11671.79,9669.59,4013.17,322.62,1542.97,payment,C9534904,M5982107,2,4,1
11.48,3262.8,6613.15,5935.43,9518.74,cash_in,C4814778,M8639889,18,1,0
57.31,4939.76,5830.8,7660.04,767.74,cash_out,C5275772,M8573889,8,5,0
3555.96,2244.06,3975.98,9231.93,217.31,debit,C8142002,M3490034,11,3,1
8.28,4367.78,1123.76,3711.2,5600.55,cash_out,C4444132,M4489565,0,6,0
332.89,9566.78,417.53,9482.56,7024.31,debit,C3787170,M5240376,20,4,1
0.12,9100.22,8658.5,8013.77,489.22,cash_in,C9752714,M9804078,6,0,1
0.12,4324.92,3596.1,9204.58,5493.21,cash_out,C4085195,M1044784,15,1,1
227.21,322.81,3019.77,5493.22,2608.5,transfer,C8329186,M3687135,15,4,1
10.19,2172.47,4016.04,755.6,6284.59,payment,C6930451,M6570319,2,5,0
72.17,3697.98,899.56,5181.35,6222.59,debit,C5293840,M3162548,4,3,0
6.57,571.8,2177.06,206.28,4572.79,cash_out,C5037053,M6406269,1,1,0
14.85,127.92,9053.7,6729.69,6859.75,payment,C4313355,M8665453,10,6,0
1808.66,7698.45,1501.3,9571.35,398.35,debit,C2876652,M7971652,22,3,1
0.42,7867.14,6160.94,8377.87,4765.33,payment,C1155184,M5172984,6,6,1
0.15,2601.94,9434.39,3956.39,4415.35,payment,C8789791,M1071876,0,5,1
24.56,7370.37,5567.96,1088.54,7315.8,transfer,C9217504,M7831964,9,1,0
32.55,6963.65,5205.67,5904.85,3027.61,transfer,C7017396,M1101857,10,6,0
187.95,4138.66,5774.14,7080.28,1077.28,cash_out,C3049656,M6534739,5,5,1
21.41,2520.97,1710.18,6640.52,9798.22,transfer,C6442146,M9442535,17,1,0
1.24,6396.01,2426.62,9220.22,7427.68,payment,C9337336,M7787925,5,2,0
18.7,5998.56,562.56,1154.42,1246.53,payment,C3670217,M6446284,10,4,0
42.1,4683.77,7070.83,5566.42,1853.97,transfer,C4708588,M2383382,14,2,0
1.67,2455.8,2621.8,9642.03,8043.18,debit,C9514417,M1117324,22,6,0
15.38,5481.33,767.33,8899.58,8449.61,cash_out,C3987869,M4694096,11,5,0
21.26,3020.66,7335.29,6002.95,1892.36,payment,C6916056,M7824387,14,2,0
200.18,9827.29,973.81,6838.13,7874.02,debit,C4749702,M1307382,22,2,0
134.3,9718.5,4477.3,2576.13,7693.84,transfer,C2472421,M7527253,0,4,0
19.02,3630.79,5353.01,4701.07,9491.07,transfer,C6849049,M3816672,5,0,0
10.2,7122.27,5991.62,3822.01,176.85,debit,C4284266,M5568345,14,3,0
7.53,6749.03,6392.64,8892.41,5908.44,cash_out,C1117985,M9318849,8,3,0
16.66,7502.24,7332.17,5765.23,7575.5,cash_in,C3124764,M8827281,3,5,0
20.33,4000.08,581.52,7853.14,8504.77,cash_out,C9738758,M9149532,23,4,0
10.75,8836.9,1540.78,3718.4,6462.81,debit,C9591642,M7653240,16,5,0
0.39,9694.63,4727.38,6997.1,606.38,debit,C1143494,M1068330,15,1,1
31.16,5865.69,6156.02,7851.26,7307.19,payment,C5642138,M6245110,14,5,0
55.72,8708.53,3166.1,1192.16,9633.81,cash_in,C7761083,M3858105,23,3,0
58.99,3499.26,6576.5,3047.41,4574.05,payment,C2830816,M7559878,0,6,1
40.09,5839.42,9204.07,2172.05,6151.12,payment,C1909160,M8752101,19,5,0
16.64,3702.36,8565.21,4559.35,7587.65,cash_in,C6534227,M7990054,21,6,0
23.87,5309.85,9960.38,2259.0,3135.17,transfer,C9200798,M4531870,1,3,0
24.28,6898.41,4713.11,9577.29,1029.8,cash_out,C6306682,M1428500,20,5,0
121.06,3940.25,1651.55,1988.4,7183.42,debit,C6394660,M5739919,0,1,1
32.0,5919.9,3466.67,9543.96,3397.0,transfer,C4142155,M4761591,2,6,0
5.54,8231.48,8031.51,3219.1,1670.36,cash_out,C6260696,M6553502,3,2,0
8.56,5982.93,630.94,1482.58,1366.79,payment,C9087816,M9175518,2,2,0
19.33,8873.68,5893.08,7132.58,3208.24,payment,C8574654,M1702992,4,0,0
286.57,829.06,4239.16,3160.76,9376.48,payment,C5598546,M8887091,12,0,1
7.58,5680.81,9279.0,6010.95,9569.86,cash_out,C9012950,M1239396,13,2,0
17.2,9070.65,1771.71,1579.33,9786.4,cash_out,C1443165,M7118277,12,2,1
80.75,2558.49,143.27,2641.03,3760.2,payment,C6586260,M1856562,4,3,1
0.22,5047.25,4924.16,5435.44,8039.9,payment,C4630379,M4893770,20,1,1
23.69,1997.69,7259.43,710.99,6815.9,cash_in,C1593337,M1490427,16,1,0
23.36,4063.04,3832.59,6640.83,8214.21,cash_out,C8115030,M1291453,5,5,0
736.86,3807.79,3437.87,331.3,1131.42,debit,C1622874,M8242152,20,3,1
122.82,3473.53,1167.36,482.86,2151.34,cash_out,C5242142,M6189842,19,0,1
69.51,8951.06,9132.41,3885.69,7308.35,debit,C4248696,M4987452,21,6,0
63.41,8406.89,7432.26,1659.76,9206.66,debit,C3461317,M2887015,0,6,1
1.62,941.89,1816.03,4237.24,8672.33,debit,C3112643,M3438025,16,1,0
5.62,2869.31,4594.9,636.0,2932.11,debit,C6438342,M9237538,23,4,0
10.95,1748.5,5520.27,1538.4,4062.27,cash_out,C3663876,M9699877,22,5,0
23.16,9810.42,1757.37,9762.8,5578.72,payment,C5340035,M7978604,22,3,0
9.42,1459.81,8822.29,4961.59,230.1,debit,C7995360,M1326358,20,3,0
7.4,4455.61,6978.27,2644.99,8184.04,payment,C3967621,M7069781,14,1,0
11.73,2581.02,4998.7,9070.79,2682.63,cash_in,C1060457,M5573210,13,2,0
24.92,8688.52,9940.67,955.46,9058.33,debit,C9390674,M8612834,4,4,0
37.25,706.84,6027.52,5175.23,9890.15,cash_in,C2194551,M7336002,8,0,0
3.14,2039.16,4977.65,6490.19,9420.91,transfer,C6615147,M7496013,23,5,0
13.27,7969.49,835.28,8409.37,6448.51,cash_in,C6127358,M8918007,18,6,0
2.65,4715.5,5284.6,8985.91,8813.16,payment,C3240364,M7055966,7,2,0
13.79,8400.7,7938.85,938.93,6078.91,debit,C5390450,M1330855,16,3,0
27.22,111.63,5192.92,7266.91,4063.82,transfer,C7157558,M3861354,1,3,1
18.39,9495.62,4765.83,2923.8,2921.31,cash_out,C8124424,M7257735,23,3,0
2.33,1601.5,9128.92,4181.61,6729.94,payment,C2130342,M2536638,1,6,0
3.97,6795.23,604.86,1150.74,5597.15,payment,C1471054,M3963032,0,2,0
0.34,5696.93,1718.38,7649.75,6304.51,debit,C3946501,M1549824,2,0,1
14.13,9022.08,4759.61,9054.22,7926.5,cash_in,C5513581,M8729471,21,5,0
817.53,3404.25,2377.67,6031.55,3280.78,cash_in,C6188053,M5268206,5,2,0
218.4,6193.75,7445.76,6722.6,1741.06,payment,C2398894,M7785772,9,0,1
8.39,4464.0,489.56,7954.12,6831.35,payment,C2558866,M4148315,7,3,0
32.14,7696.77,8697.14,7915.21,7982.59,cash_in,C8504258,M7363941,17,0,0
3.98,7694.51,147.51,5348.93,3500.7,transfer,C8680694,M6052938,19,5,0
0.27,6192.23,3970.76,5140.49,2822.82,debit,C1584855,M9648790,1,1,1
11.17,5082.83,1792.06,7371.27,6771.02,cash_in,C5286441,M5454909,10,0,0
71.03,4423.62,1908.31,3801.47,2510.52,cash_out,C8404992,M2833419,3,0,0
585.17,5228.97,8026.74,8629.86,9625.38,payment,C7884672,M8118419,16,4,1
31.65,3282.92,2301.49,1742.85,2503.35,debit,C7913049,M2976095,16,5,0
54.21,6975.02,6543.26,6962.48,8529.07,transfer,C1669128,M3620544,4,5,1
114.04,3527.04,9681.28,5003.87,9331.03,transfer,C6619469,M6568060,9,4,0
21.18,5218.71,8855.27,4894.27,7937.68,transfer,C3364015,M2077730,9,3,0
125.05,7315.55,2872.4,3119.97,148.71,cash_out,C5159182,M8644827,3,3,0
90.52,6853.71,9868.0,8807.83,897.98,cash_in,C2317391,M8684152,5,3,0
13.44,2787.1,8026.04,6252.8,8980.85,cash_in,C8482877,M8178257,19,4,0
38.81,5937.83,5463.41,4664.14,4759.31,payment,C5677163,M6526237,16,2,0
46.83,9668.11,2432.44,142.29,9188.87,cash_out,C4574029,M7978463,0,5,0
2.42,1901.75,4591.42,6668.53,733.62,debit,C4502996,M5213897,12,1,0
4.95,1616.59,2860.12,9776.79,2934.79,payment,C9028183,M5066816,13,5,0
46.14,1276.4,8882.16,9813.76,4154.94,cash_in,C3283431,M3219842,22,1,0
7.53,9424.74,4706.81,6606.59,3419.35,payment,C9698316,M1507611,10,1,0
68.83,1392.31,6393.09,3065.14,2555.95,cash_out,C8381851,M3957166,20,5,1
19.79,5415.27,6393.82,1703.32,3052.69,payment,C8019080,M4155006,2,6,0
77.69,857.33,5481.7,241.93,5490.85,cash_out,C9191811,M1796684,12,3,0
751.74,3532.5,8631.48,3380.16,4073.26,cash_out,C6933084,M8264675,10,5,1
7.91,9307.91,1735.95,8559.69,6838.55,cash_out,C6680573,M3340586,2,1,0
69.0,5448.92,4384.63,510.89,9260.73,debit,C5571940,M7545014,18,5,0
18.86,1838.47,5064.87,1647.56,6957.52,debit,C5807653,M8533096,1,2,0
41.53,2280.17,6777.67,8163.46,5449.9,cash_in,C2529592,M3811643,6,5,1
147.19,4382.65,3878.19,4421.14,3000.5,cash_in,C9061958,M7529675,4,3,1
179.3,7800.18,1942.91,1525.85,4681.41,cash_in,C1487550,M5080234,4,0,0
24.39,4543.47,2342.32,2759.51,9702.5,transfer,C7823292,M4053398,21,4,0
375.49,6369.62,8151.33,7568.48,9788.43,payment,C9058745,M5072130,10,3,1
53.48,8061.78,8408.27,5047.09,7166.99,transfer,C1938428,M5272981,10,1,1
166.51,5881.71,2261.41,9421.03,7781.9,cash_out,C3123388,M3855738,17,2,0
216.48,9235.53,324.19,7120.94,7907.73,transfer,C3556730,M6554388,10,2,0
0.27,7291.81,7033.54,2307.02,5830.59,cash_in,C8686537,M1648901,9,0,1
0.49,5420.63,9547.97,3660.88,5879.43,payment,C7706371,M8721457,7,4,1
42.85,8750.16,3863.12,200.58,9642.71,payment,C9638576,M5438524,23,5,0
4.67,2151.57,7145.59,6273.64,798.48,cash_out,C5755056,M6541421,11,4,0
159.41,387.17,6626.43,4290.08,1700.64,debit,C5391778,M6247673,18,6,0
7.81,9592.98,4275.28,414.56,4184.55,debit,C6419560,M4461625,1,0,0
86.47,8608.6,2524.9,5165.36,6968.71,cash_out,C9465020,M9368459,2,6,1
2.81,2316.07,3622.95,5542.27,628.08,debit,C2269974,M1640737,17,5,0
296.14,2262.75,4624.64,8393.28,2057.5,cash_in,C8690410,M1355271,4,5,1
7.71,5163.79,4661.99,9980.05,9267.42,payment,C8239257,M7175540,14,5,0
12.74,3028.57,9611.07,3472.2,3498.27,debit,C7221890,M7171407,0,2,0
13.53,6914.46,3928.55,5675.14,6352.26,cash_in,C2924899,M6039246,16,2,0
18.25,2933.63,835.64,2320.14,3515.24,cash_out,C6250306,M3197504,23,6,0
46.94,8109.15,710.86,4586.0,6720.48,debit,C9399071,M3751892,2,3,0
2.4,764.3,6328.61,1931.24,3063.76,payment,C9244760,M5955926,22,2,0
10.32,2124.64,7915.97,6681.63,4788.48,cash_in,C5396923,M8771699,6,0,0
128.01,1500.82,9515.61,1966.67,7314.94,cash_out,C3890762,M2536154,5,5,0
17.74,2928.74,7394.17,1811.44,2082.72,cash_in,C4918345,M5858036,20,6,0
2.86,2580.09,1842.67,7193.84,8245.13,transfer,C7068275,M3764314,11,3,0
18.08,705.19,366.41,9258.22,4836.68,payment,C2485465,M3286658,20,1,0
65.85,4125.7,954.8,9010.44,960.91,transfer,C4421652,M6076862,23,5,0
17.76,5073.16,3732.21,779.71,2221.96,debit,C8254557,M3951122,14,3,0
4.62,4986.33,2974.51,1371.38,7703.23,cash_out,C1434863,M3775358,19,0,0
49.41,5074.76,9939.93,490.39,2970.99,payment,C1576629,M3730679,19,4,0
2.03,5495.85,5330.09,795.33,3860.48,cash_in,C6067030,M7047576,5,1,0
167.69,5799.58,5941.88,5180.06,794.03,cash_out,C4224468,M6384369,12,4,1
44.57,1031.59,9595.1,2411.7,4367.28,cash_in,C9204999,M1903193,9,5,0
25.06,9121.71,942.25,8596.75,2254.78,debit,C2547559,M2931921,16,6,0
5.46,3278.49,8681.4,1208.94,7249.55,cash_out,C1384638,M5177785,8,6,0
0.22,9585.68,858.47,8954.22,4800.02,cash_in,C6787172,M1973604,22,3,1
55.03,1619.61,7104.11,6564.89,1605.04,transfer,C7330451,M4505894,3,3,0
3884.84,9600.84,5087.9,860.61,6558.0,transfer,C6292494,M8373458,0,1,1
10.96,3853.25,7737.71,698.23,4049.48,cash_in,C1381009,M1229248,11,4,0
31.81,6012.24,8389.25,4029.33,6895.55,cash_out,C3297217,M5157706,6,5,0
0.57,1170.14,6843.75,5276.86,188.14,transfer,C9312731,M2102286,8,5,0
0.11,1907.8,3052.62,8459.36,8010.91,cash_in,C6664747,M9967702,15,2,1
122.26,5308.71,2007.71,8765.19,1793.89,cash_in,C6621269,M1087311,18,3,1
55.24,3317.72,5463.22,6955.28,6890.38,debit,C6665078,M5602790,11,2,1
3.09,6240.04,1231.85,5803.47,4266.22,transfer,C4603263,M6214594,16,6,0
296.67,5472.34,9097.87,5523.26,4941.49,cash_in,C4229757,M3438906,7,4,1
0.35,4170.83,4445.86,5236.93,4191.62,payment,C9678193,M8226409,23,3,1
11.33,3989.66,4961.83,974.53,482.05,cash_out,C2772498,M8673369,10,2,0
1.61,4859.78,469.43,2675.47,5182.52,transfer,C9604547,M2735411,3,5,0
1.08,886.76,4450.18,5486.1,7096.66,cash_out,C7362669,M2148265,2,3,0
4.68,3138.47,9182.59,8611.5,8786.76,transfer,C2498640,M9663704,19,1,0
50.02,7848.67,3482.78,7121.84,2769.17,payment,C5331950,M3943561,23,3,0
0.5,5114.92,2629.33,8508.01,7810.59,cash_out,C9385787,M8584593,2,2,0
6.66,8785.12,6798.92,6355.65,3216.13,payment,C6942025,M7883212,13,0,0
570.75,1017.89,9557.28,6470.94,1462.9,cash_in,C3513827,M4700156,16,3,1
108.22,2743.85,1344.51,1079.95,8586.68,cash_in,C4483946,M7552825,16,1,0
16.47,8760.06,9428.78,3315.96,6823.88,cash_in,C1360308,M4249389,8,0,0
38.8,941.83,6861.38,9078.15,428.15,transfer,C2168251,M4170489,13,6,0
16.58,8926.74,7759.08,290.68,2823.44,debit,C5225804,M5563573,6,6,0
1.59,4687.64,254.4,4257.73,8123.66,debit,C6548553,M6626809,22,0,0
29.19,9551.09,2625.32,6169.26,3933.26,debit,C6524789,M5927194,4,6,0
197.45,4812.19,6983.6,9694.95,8462.93,cash_out,C8963316,M6751144,5,4,1
649.7,9671.75,7450.61,9960.88,9315.33,transfer,C8496547,M4434189,8,2,1
2920.71,2917.21,7537.49,5892.25,2418.93,transfer,C7866902,M4571174,17,1,0
1.55,9103.52,5192.43,4915.49,1001.85,transfer,C1889541,M2518294,14,0,0
281.31,1124.05,6862.57,6267.33,6398.95,payment,C8524104,M7795371,2,5,0
5.2,2778.78,9990.83,9470.21,5706.16,debit,C5728518,M2507637,22,6,0
207.34,6407.29,8906.52,2527.71,7164.97,cash_out,C4388883,M4578033,15,1,1
29.12,7158.12,8608.51,6618.51,5780.41,debit,C3092024,M4491652,1,1,0
9.62,2811.8,4617.81,7138.66,1048.98,transfer,C6731958,M9684768,17,1,0
14.28,741.02,5294.39,9880.28,4740.56,transfer,C9753354,M5657275,2,5,0
31.1,5810.89,1248.34,4223.57,853.06,cash_in,C5325084,M5271120,12,5,0
5.76,9993.65,8576.96,2487.06,7606.66,cash_in,C7094170,M6090730,5,5,0
80.45,4945.78,9600.23,8152.0,6738.08,debit,C6645229,M4099165,7,3,0
16.06,9707.83,5639.72,8403.95,7307.29,cash_in,C1079387,M1948015,15,4,0
2.52,1555.61,2498.28,3409.91,1038.59,transfer,C1516641,M3741808,5,3,0
20.79,697.99,4150.09,4118.08,7307.33,cash_out,C8220540,M7049625,23,6,0
4753.28,6501.21,3673.97,725.46,3143.64,debit,C3241389,M2818941,22,0,1
6.23,9930.94,4776.63,8336.47,7517.71,transfer,C8499717,M1782542,7,3,0
12.21,6351.99,7542.96,4227.46,7164.58,cash_in,C4771454,M3755177,1,3,0
12.6,7092.38,5749.33,8904.09,5197.01,payment,C9465901,M5551992,19,1,0
67.43,4967.91,3114.24,4458.55,4152.72,cash_out,C7876072,M6831981,1,6,0
33.72,8648.47,8139.53,4010.18,4472.25,cash_in,C8900241,M7629805,11,5,0
1130.82,5071.24,4522.81,5901.19,5034.28,debit,C6872444,M1058592,1,1,1
23.8,7572.48,704.0,4430.89,1877.56,debit,C4787760,M1978910,6,1,0
40.01,9525.15,2631.32,1801.12,9271.41,cash_in,C4735959,M5052068,0,4,0
32.85,9991.04,4668.32,7775.23,2653.31,transfer,C7393751,M4810110,10,0,0
78.29,6508.23,2790.45,4057.15,4838.49,transfer,C3099574,M6747840,22,4,0
55.26,9836.1,712.3,8005.68,8421.57,cash_out,C7701498,M7848369,19,1,1
0.22,2249.28,2652.93,1579.54,9442.4,cash_in,C3673296,M9718036,7,3,1
576.57,1849.47,3436.48,5839.33,1109.87,cash_out,C4849159,M8911046,23,5,1
7.14,5477.86,5882.27,1511.49,2155.4,transfer,C4429497,M8478794,0,2,0
1236.98,2046.86,1325.52,6304.77,8883.65,debit,C4532310,M9948550,8,2,1
39.82,916.65,3664.47,4919.97,5519.51,transfer,C5519483,M8797043,7,3,0
137.86,6453.0,3779.68,9358.95,6807.56,cash_in,C8062645,M7470005,17,0,1
33.6,3923.01,3758.34,7089.6,3140.92,cash_out,C2608248,M7168128,15,5,0
200.65,4689.32,6720.3,4407.25,398.16,cash_out,C3440574,M8554817,6,5,0
116.09,4343.9,5340.26,6205.73,2704.43,cash_out,C9827718,M4580001,20,6,0
36.38,4622.46,9110.77,4740.62,9171.27,debit,C4652279,M4543799,2,5,0
7.72,1036.57,5147.11,7599.85,8260.32,cash_in,C6795611,M7086861,2,5,0
2.41,3383.06,4021.61,4400.58,9123.94,debit,C7791186,M1617796,12,5,0
114.09,4992.7,4763.21,8721.24,8305.5,debit,C9923671,M8190079,7,1,0
48.66,6194.81,8916.72,109.6,5324.6,cash_out,C6207975,M3460150,15,3,0
3282.26,5703.2,4064.37,9084.69,4473.49,cash_out,C7956373,M4822724,19,4,1
0.46,2961.4,2090.52,5672.53,3271.81,payment,C7958486,M7078282,13,6,1
13.13,837.42,676.26,4956.94,409.98,cash_out,C2527394,M1263405,21,1,0
4.88,9406.14,3863.68,3822.83,6860.67,cash_out,C6887527,M7551864,21,6,0
17.49,8285.61,1783.12,7324.17,2922.3,debit,C8583596,M5494644,18,1,0
26.72,6708.56,150.38,1050.78,1326.04,debit,C1174089,M6072821,17,4,0
16.01,7299.84,7503.12,2157.94,8602.69,cash_out,C7934867,M6193249,9,6,0
63.63,8877.02,6316.7,2057.25,4743.38,payment,C7091258,M5687439,2,3,0
24.11,7890.23,6201.96,329.77,2058.49,transfer,C7959753,M5909612,22,5,0
37.68,5636.35,243.34,3565.69,4959.34,cash_out,C5561727,M8020709,13,4,0
3.5,4988.2,2212.74,9607.97,2414.71,cash_in,C1955619,M6462358,4,4,0
7.76,3384.37,4423.76,9192.07,969.97,cash_out,C8423952,M6082538,23,3,0
0.67,9231.39,5443.48,2440.26,4506.1,cash_out,C5429570,M6951888,1,4,0
17.23,6227.8,5083.3,4011.21,7494.37,transfer,C3513176,M5022231,1,4,0
3.64,8304.11,3960.35,3993.48,6121.77,cash_out,C5449614,M4729429,9,6,0
72.29,5331.06,5989.16,1850.36,1209.77,transfer,C6967140,M7524254,1,6,0
0.04,5259.02,545.57,3368.16,3172.38,debit,C5877764,M7404883,13,0,1
41.98,680.12,4821.7,2669.61,2834.43,cash_in,C3055639,M2374365,13,0,0
6424.34,538.37,7570.13,7297.54,8179.86,cash_in,C6251431,M6891283,17,6,1
6.85,9269.32,794.29,5673.99,6424.42,transfer,C6078428,M3057276,10,4,0
102.85,3790.79,8466.42,4218.24,7179.71,cash_in,C1021298,M2684720,7,4,0
